date,pressure,height,temperature,dewpoint,u_wind,v_wind
2024-04-12 12:00:00,1000.0,127.61233,22.924469,15.473679,2.3574793,2.0616138
2024-04-12 12:00:00,975.0,342.43112,21.540314,14.067309,2.3555524,2.058832
2024-04-12 12:00:00,950.0,562.3699,20.051178,12.608063,2.360925,2.0346932
2024-04-12 12:00:00,925.0,787.7013,18.592072,11.139383,2.3515067,2.0558796
2024-04-12 12:00:00,900.0,1018.7403,17.086456,9.610636,2.36133,2.0462546
2024-04-12 12:00:00,875.0,1255.7654,15.4808655,8.0314665,2.3526485,2.0558267
2024-04-12 12:00:00,850.0,1499.0887,14.027496,6.5691195,2.3633437,2.070761
2024-04-12 12:00:00,825.0,1748.1469,10.314056,-0.47584248,3.2805157,2.0439103
2024-04-12 12:00:00,800.0,2004.494,11.839996,-4.667734,3.9750748,1.5205078
2024-04-12 12:00:00,775.0,2268.7188,10.4062195,-8.029503,4.565012,0.4108926
2024-04-12 12:00:00,750.0,2540.2947,8.253876,-9.398163,4.5227556,-0.97495365
2024-04-12 12:00:00,700.0,3104.544,3.7518616,-11.719089,3.547822,-2.0183458
2024-04-12 12:00:00,650.0,3700.492,-1.2077332,-14.94368,1.7995377,-2.7478113
2024-04-12 12:00:00,600.0,4332.4634,-5.7882385,-19.872156,5.749338,-5.3217487
2024-04-12 12:00:00,550.0,5008.958,-9.6631775,-25.989046,9.090914,-4.1466484
2024-04-12 12:00:00,500.0,5736.8374,-15.245636,-31.190195,9.949682,-1.8141174
2024-04-12 12:00:00,450.0,6521.7993,-22.115723,-36.931602,11.662545,-1.0651855
2024-04-12 12:00:00,400.0,7375.5547,-28.758438,-44.818413,13.184045,-1.0306969
2024-04-12 12:00:00,350.0,8316.413,-36.377808,-51.930286,13.145978,1.8240478
2024-04-12 12:00:00,300.0,9364.626,-44.9906,-59.140965,13.102121,2.4095278
2024-04-12 12:00:00,250.0,10557.979,-54.11154,-67.61104,11.99094,3.1516285
2024-04-12 12:00:00,200.0,11961.093,-61.26201,-68.99514,24.320663,-0.03670883
2024-04-12 12:00:00,150.0,13752.713,-57.591553,-76.223755,28.551865,-2.9093685
2024-04-12 12:00:00,100.0,16299.8955,-60.06122,-79.33963,23.333908,-4.0954885
2024-04-13 12:00:00,1000.0,82.88894,27.879547,18.394802,2.8631058,1.5103827
2024-04-13 12:00:00,975.0,298.21124,26.445099,16.942728,2.8593369,1.5149107
2024-04-13 12:00:00,950.0,519.0925,24.922028,15.426379,2.845292,1.5257511
2024-04-13 12:00:00,925.0,745.7993,23.36905,13.884982,2.8662424,1.5525379
2024-04-13 12:00:00,900.0,978.6997,21.80606,12.322744,2.8677654,1.5306368
2024-04-13 12:00:00,875.0,1218.1179,20.282501,10.812952,2.8665075,1.5184307
2024-04-13 12:00:00,850.0,1464.4044,18.640533,9.113004,2.9512167,1.5136156
2024-04-13 12:00:00,825.0,1717.4268,16.154694,4.9209623,3.9794455,1.0532141
2024-04-13 12:00:00,800.0,1977.4767,15.302521,-0.23454762,6.4531803,-1.9837446
2024-04-13 12:00:00,775.0,2245.022,13.459625,-3.644041,8.983547,-3.9481087
2024-04-13 12:00:00,750.0,2519.7056,11.376007,-5.3055153,9.081359,-5.351075
2024-04-13 12:00:00,700.0,3090.8362,6.9586487,-7.870682,5.553934,-5.700386
2024-04-13 12:00:00,650.0,3693.1357,1.3678589,-11.779147,4.8830056,-4.76388
2024-04-13 12:00:00,600.0,4330.8584,-3.7816162,-16.022833,2.7092638,-3.594473
2024-04-13 12:00:00,550.0,5010.8193,-9.132904,-20.876078,1.3472662,-0.47844887
2024-04-13 12:00:00,500.0,5739.537,-15.24707,-25.063412,3.8814769,-0.30910397
2024-04-13 12:00:00,450.0,6524.579,-22.26651,-28.99237,7.304948,0.4875288
2024-04-13 12:00:00,400.0,7376.732,-29.827469,-32.82974,8.081019,4.412075
2024-04-13 12:00:00,350.0,8311.231,-38.511566,-39.142586,3.8620338,9.453811
2024-04-13 12:00:00,300.0,9350.08,-46.660812,-53.978413,10.103307,8.476234
2024-04-13 12:00:00,250.0,10545.347,-51.7621,-67.59678,20.280178,6.3897877
2024-04-13 12:00:00,200.0,11965.512,-58.55661,-69.89654,21.81247,7.4101677
2024-04-13 12:00:00,150.0,13781.213,-55.924423,-75.03048,26.039276,4.480667
2024-04-13 12:00:00,100.0,16368.013,-57.172455,-76.697784,23.453857,2.7629156
2024-04-14 12:00:00,1000.0,104.68786,26.045319,17.442902,2.125698,1.748061
2024-04-14 12:00:00,975.0,319.8001,24.590729,15.980817,2.1139712,1.7434803
2024-04-14 12:00:00,950.0,540.33167,23.101227,14.481738,2.1002107,1.7458175
2024-04-14 12:00:00,925.0,766.54297,21.578522,12.97764,2.123836,1.771811
2024-04-14 12:00:00,900.0,998.73474,20.018707,11.365122,2.1365442,1.7498994
2024-04-14 12:00:00,875.0,1237.2917,18.441925,9.826444,2.0706346,1.7482414
2024-04-14 12:00:00,850.0,1482.4686,16.600494,7.999362,2.1094856,1.8116367
2024-04-14 12:00:00,825.0,1733.956,14.871429,3.3213406,3.068264,1.6136751
2024-04-14 12:00:00,800.0,1992.923,14.948273,-1.2011433,2.2972383,2.1728451
2024-04-14 12:00:00,775.0,2260.5496,14.158478,-3.9496975,1.2189907,5.1947594
2024-04-14 12:00:00,750.0,2536.0137,12.131989,-4.8545723,0.6494322,6.6992784
2024-04-14 12:00:00,700.0,3107.5813,6.556122,-6.9448185,1.9366685,6.724329
2024-04-14 12:00:00,650.0,3709.3037,1.1427307,-10.95419,0.6766197,4.5836267
2024-04-14 12:00:00,600.0,4345.9233,-4.8885193,-15.306857,1.4558461,4.2669697
2024-04-14 12:00:00,550.0,5021.9,-10.523712,-23.112213,5.197442,3.461443
2024-04-14 12:00:00,500.0,5750.5913,-13.617126,-30.844076,7.454294,0.92497873
2024-04-14 12:00:00,450.0,6543.624,-18.799942,-37.46242,10.373378,0.9440612
2024-04-14 12:00:00,400.0,7408.7974,-25.66272,-44.01369,13.57329,1.314845
2024-04-14 12:00:00,350.0,8361.305,-33.22992,-50.18529,13.543241,-0.32961935
2024-04-14 12:00:00,300.0,9425.199,-41.43489,-56.816235,16.79596,-2.5250616
2024-04-14 12:00:00,250.0,10637.762,-50.3757,-65.715195,21.325348,-1.9593973
2024-04-14 12:00:00,200.0,12058.746,-60.228745,-71.010544,20.213165,-1.2878695
2024-04-14 12:00:00,150.0,13840.39,-60.385513,-76.882675,25.757904,4.07831
2024-04-14 12:00:00,100.0,16378.653,-58.006226,-77.40968,26.191666,4.121796
2024-04-15 12:00:00,1000.0,13.643359,26.183624,16.789768,2.0473437,1.8214593
2024-04-15 12:00:00,975.0,228.78949,24.737091,15.334478,2.037129,1.8263509
2024-04-15 12:00:00,950.0,449.3017,23.2388,13.822177,2.0169427,1.7992679
2024-04-15 12:00:00,925.0,675.472,21.746979,12.337173,2.0105639,1.8397658
2024-04-15 12:00:00,900.0,907.59564,20.179596,10.791141,2.052482,1.8361022
2024-04-15 12:00:00,875.0,1146.0228,18.645172,9.318655,2.0567245,1.8158264
2024-04-15 12:00:00,850.0,1391.0789,16.949005,7.5517883,2.022817,1.7738248
2024-04-15 12:00:00,825.0,1643.0508,12.969879,3.9298382,2.0691652,2.0372343
2024-04-15 12:00:00,800.0,1900.8275,14.240875,-2.8948784,0.9007881,2.5255053
2024-04-15 12:00:00,775.0,2168.1409,13.835602,-5.3709927,0.40640968,5.2209716
2024-04-15 12:00:00,750.0,2443.301,12.310577,-6.724045,2.1595097,7.424616
2024-04-15 12:00:00,700.0,3015.9434,7.6582336,-9.440975,6.0399065,11.125508
2024-04-15 12:00:00,650.0,3619.332,2.1609192,-14.720232,8.675934,14.008429
2024-04-15 12:00:00,600.0,4259.9854,-1.7357483,-20.25701,4.8856792,15.562013
2024-04-15 12:00:00,550.0,4945.602,-6.4927063,-25.421532,0.91001314,16.408764
2024-04-15 12:00:00,500.0,5681.3174,-12.475098,-31.332005,1.0024874,17.93956
2024-04-15 12:00:00,450.0,6475.1533,-19.089325,-37.22787,3.5551205,19.872467
2024-04-15 12:00:00,400.0,7338.6216,-26.325089,-42.637314,7.1166916,23.027405
2024-04-15 12:00:00,350.0,8287.628,-34.46953,-46.752544,10.866694,25.38562
2024-04-15 12:00:00,300.0,9344.121,-43.472733,-49.03559,15.846052,25.98616
2024-04-15 12:00:00,250.0,10544.257,-52.709747,-63.903168,23.228287,27.195236
2024-04-15 12:00:00,200.0,11959.342,-59.407288,-72.336235,27.38028,28.277603
2024-04-15 12:00:00,150.0,13759.994,-57.759888,-76.640724,29.056854,22.28189
2024-04-15 12:00:00,100.0,16350.284,-51.65747,-71.38521,18.226532,1.9186741
2024-04-16 12:00:00,1000.0,35.402393,18.280426,14.770129,-0.35976106,-2.0227623
2024-04-16 12:00:00,975.0,250.08206,16.865387,13.34596,-0.3566481,-2.0035381
2024-04-16 12:00:00,950.0,469.37775,15.454681,11.942981,-0.3385164,-2.009344
2024-04-16 12:00:00,925.0,693.51215,13.98172,10.443686,-0.34148747,-2.0068903
2024-04-16 12:00:00,900.0,922.7488,12.507782,8.973224,-0.34427303,-2.0034304
2024-04-16 12:00:00,875.0,1157.3461,10.986359,7.4771943,-0.3325687,-1.9936981
2024-04-16 12:00:00,850.0,1397.5621,9.38559,5.855237,-0.3727417,-2.0070457
2024-04-16 12:00:00,825.0,1643.7467,7.801483,4.260483,-0.27659005,-2.1798782
2024-04-16 12:00:00,800.0,1896.7458,6.231964,1.3537536,1.1989149,-5.9058228
2024-04-16 12:00:00,775.0,2156.5842,4.3735046,-0.47208548,4.4870243,-9.516022
2024-04-16 12:00:00,750.0,2422.9348,2.4673767,-1.8562865,8.051355,-13.059662
2024-04-16 12:00:00,700.0,2977.814,-1.0312195,-4.616208,10.259753,-20.197403
2024-04-16 12:00:00,650.0,3564.0312,-5.468292,-7.651178,7.953062,-23.696777
2024-04-16 12:00:00,600.0,4188.0415,-9.099335,-10.6790285,7.38834,-25.787949
2024-04-16 12:00:00,550.0,4854.771,-14.105133,-13.435163,7.637432,-24.561188
2024-04-16 12:00:00,500.0,5571.717,-18.559006,-18.284138,6.842161,-22.768997
2024-04-16 12:00:00,450.0,6349.0767,-23.976852,-24.317627,7.181155,-22.612701
2024-04-16 12:00:00,400.0,7196.96,-30.54689,-30.579876,7.0237045,-23.118881
2024-04-16 12:00:00,350.0,8131.5054,-37.578156,-35.38903,6.895074,-24.661102
2024-04-16 12:00:00,300.0,9173.097,-47.607452,-46.99494,8.525689,-26.354645
2024-04-16 12:00:00,250.0,10371.4375,-46.43553,-64.92204,12.441613,-5.402768
2024-04-16 12:00:00,200.0,11841.769,-49.00493,-68.47106,16.454113,-5.310437
2024-04-16 12:00:00,150.0,13721.923,-51.213608,-70.79328,17.329823,3.3489418
2024-04-16 12:00:00,100.0,16327.011,-54.417725,-74.01924,12.958331,3.7763138
2024-04-17 12:00:00,1000.0,87.45876,23.654205,13.998682,2.0314133,1.55172
2024-04-17 12:00:00,975.0,302.391,22.226349,12.56492,2.044097,1.5646139
2024-04-17 12:00:00,950.0,522.503,20.827667,11.148184,2.0419292,1.5588121
2024-04-17 12:00:00,925.0,748.05225,19.250763,9.561261,2.0552135,1.5649898
2024-04-17 12:00:00,900.0,979.3402,17.814728,8.123517,2.0487406,1.5600102
2024-04-17 12:00:00,875.0,1216.6815,16.210236,6.607458,2.0585093,1.5563713
2024-04-17 12:00:00,850.0,1460.3607,14.665924,4.9598637,1.9892604,1.5327235
2024-04-17 12:00:00,825.0,1710.305,11.904327,0.9347534,2.8385096,1.9045728
2024-04-17 12:00:00,800.0,1967.2222,12.165314,-2.6377535,2.1410284,2.410462
2024-04-17 12:00:00,775.0,2231.931,10.427948,-5.533499,3.3603,2.007988
2024-04-17 12:00:00,750.0,2503.619,8.193878,-6.9035063,6.64231,0.9832487
2024-04-17 12:00:00,700.0,3068.1357,3.4165955,-9.941742,10.391307,0.026844978
2024-04-17 12:00:00,650.0,3662.953,-1.9533997,-14.522998,12.747639,-1.8932867
2024-04-17 12:00:00,600.0,4293.0947,-6.7376404,-19.177927,14.180228,-1.4243689
2024-04-17 12:00:00,550.0,4966.3384,-11.307892,-22.21635,15.288203,1.1921968
2024-04-17 12:00:00,500.0,5690.1514,-16.540802,-23.454412,16.603153,3.7959232
2024-04-17 12:00:00,450.0,6473.1475,-22.264023,-22.569904,19.5195,4.277416
2024-04-17 12:00:00,400.0,7328.733,-27.850327,-26.265232,23.10852,1.8391889
2024-04-17 12:00:00,350.0,8274.76,-34.68396,-34.114967,24.277039,-0.40993214
2024-04-17 12:00:00,300.0,9330.587,-43.767456,-43.93885,23.493652,-1.7021008
2024-04-17 12:00:00,250.0,10526.224,-54.01979,-54.535904,24.861176,-3.534955
2024-04-17 12:00:00,200.0,11929.934,-59.240173,-69.48256,32.82097,-4.673872
2024-04-17 12:00:00,150.0,13780.53,-51.255753,-70.85558,28.370392,-2.14822
2024-04-17 12:00:00,100.0,16331.777,-62.717255,-81.66777,19.134659,2.7964778
2024-04-18 12:00:00,1000.0,215.56917,8.152496,5.8420258,-2.6402264,-2.1449928
2024-04-18 12:00:00,975.0,423.53455,6.811432,4.474982,-2.6382961,-2.147418
2024-04-18 12:00:00,950.0,635.8811,5.43985,3.1041534,-2.6177683,-2.1479797
2024-04-18 12:00:00,925.0,852.7894,3.9928284,1.688437,-2.6099377,-2.1420717
2024-04-18 12:00:00,900.0,1074.4957,2.5726624,0.24236155,-2.6138964,-2.1318989
2024-04-18 12:00:00,875.0,1301.2603,1.1205139,-1.2041626,-2.6455069,-2.1791391
2024-04-18 12:00:00,850.0,1533.3285,-0.4571228,-2.7878692,-2.5966406,-2.1188326
2024-04-18 12:00:00,825.0,1771.259,-1.660492,-3.0848603,-3.2966118,-2.7011757
2024-04-18 12:00:00,800.0,2015.2062,-3.775238,-3.6897979,-4.169756,-3.472207
2024-04-18 12:00:00,775.0,2265.3655,-5.333954,-4.3833647,-4.298214,-3.2606325
2024-04-18 12:00:00,750.0,2522.666,-5.904999,-5.6609344,-3.163333,-2.0520296
2024-04-18 12:00:00,700.0,3064.1204,-4.083954,-6.4296966,5.9498534,3.087182
2024-04-18 12:00:00,650.0,3651.1357,-3.2675476,-8.248477,13.469176,4.658291
2024-04-18 12:00:00,600.0,4280.263,-7.2692566,-12.775846,20.338135,2.5829954
2024-04-18 12:00:00,550.0,4951.868,-12.228912,-20.28445,26.047424,1.5393584
2024-04-18 12:00:00,500.0,5673.4717,-16.97995,-25.456259,27.927643,1.2781534
2024-04-18 12:00:00,450.0,6457.0303,-21.530289,-28.661097,27.801926,1.3102466
2024-04-18 12:00:00,400.0,7316.67,-26.367935,-37.77471,27.272263,2.6705942
2024-04-18 12:00:00,350.0,8267.236,-33.805557,-42.361927,28.251724,3.9083529
2024-04-18 12:00:00,300.0,9328.743,-41.99437,-47.67373,34.155594,-0.32584572
2024-04-18 12:00:00,250.0,10537.437,-50.225876,-63.040375,37.31288,0.9098263
2024-04-18 12:00:00,200.0,11971.157,-56.296997,-70.857666,33.385803,7.3936605
2024-04-18 12:00:00,150.0,13810.641,-53.60176,-72.874435,36.82405,2.2001
2024-04-18 12:00:00,100.0,16362.72,-62.316025,-81.368195,29.020279,-0.6239252
2024-04-19 12:00:00,1000.0,188.48938,10.315582,7.367624,-1.7685518,-1.0059414
2024-04-19 12:00:00,975.0,398.02585,8.956696,6.006955,-1.7543545,-1.0035658
2024-04-19 12:00:00,950.0,611.9707,7.568268,4.6019106,-1.7271671,-1.0069485
2024-04-19 12:00:00,925.0,830.517,6.1461487,3.1855743,-1.7191133,-1.0046396
2024-04-19 12:00:00,900.0,1053.9042,4.6922913,1.7302063,-1.7414846,-0.988781
2024-04-19 12:00:00,875.0,1282.3772,3.2008362,0.254889,-1.7595034,-1.0266991
2024-04-19 12:00:00,850.0,1516.1981,1.6788635,-1.2346253,-1.688097,-1.007721
2024-04-19 12:00:00,825.0,1755.886,0.35391235,-1.8052948,-1.9561996,-0.46690464
2024-04-19 12:00:00,800.0,2001.965,-1.2481384,-2.1051605,-3.231512,0.6943979
2024-04-19 12:00:00,775.0,2254.7974,-2.2952576,-2.601462,-2.5229368,3.677579
2024-04-19 12:00:00,750.0,2515.324,-2.5028992,-3.2391815,-0.09267712,4.1992655
2024-04-19 12:00:00,700.0,3063.8318,-1.7990417,-5.1528993,8.122831,1.7751191
2024-04-19 12:00:00,650.0,3652.9294,-3.2569275,-8.245245,16.477705,-0.07404137
2024-04-19 12:00:00,600.0,4281.9053,-7.3019714,-12.565725,22.616425,0.2250328
2024-04-19 12:00:00,550.0,4953.8086,-12.045471,-18.133091,27.209991,3.1746902
2024-04-19 12:00:00,500.0,5676.076,-16.855011,-20.184124,26.824402,4.800434
2024-04-19 12:00:00,450.0,6459.673,-21.490433,-24.85348,25.643433,4.840564
2024-04-19 12:00:00,400.0,7319.822,-26.407654,-33.43903,26.556686,3.74584
2024-04-19 12:00:00,350.0,8270.367,-33.853836,-40.728294,26.497482,3.486929
2024-04-19 12:00:00,300.0,9329.237,-43.198456,-48.29493,26.379288,1.1428915
2024-04-19 12:00:00,250.0,10533.32,-50.929855,-64.94533,32.494812,5.1983566
2024-04-19 12:00:00,200.0,11958.538,-58.24405,-70.71887,37.525177,6.9164534
2024-04-19 12:00:00,150.0,13771.051,-55.41725,-74.16702,32.774155,4.1711273
2024-04-19 12:00:00,100.0,16337.944,-60.45195,-79.69185,24.168365,2.7525303
2024-04-20 12:00:00,1000.0,235.35262,8.27359,7.019986,-2.1325521,-1.0113916
2024-04-20 12:00:00,975.0,443.4201,6.937042,5.665582,-2.1056213,-1.002964
2024-04-20 12:00:00,950.0,655.85236,5.5453186,4.2977448,-2.1107235,-1.0106506
2024-04-20 12:00:00,925.0,872.8444,4.138336,2.8931153,-2.1154137,-1.0281506
2024-04-20 12:00:00,900.0,1094.6554,2.6833801,1.4261811,-2.1319342,-1.0366364
2024-04-20 12:00:00,875.0,1321.5164,1.2364807,0.0015411377,-2.106721,-1.0404043
2024-04-20 12:00:00,850.0,1553.681,-0.31637573,-1.5781281,-2.1045113,-1.0368748
2024-04-20 12:00:00,825.0,1791.6783,-1.7749939,-2.4863312,-2.8924685,-0.7900425
2024-04-20 12:00:00,800.0,2035.7646,-3.4511414,-3.6530976,-3.9979277,1.1853638
2024-04-20 12:00:00,775.0,2286.2783,-4.8261414,-4.85289,-3.3344975,2.7863908
2024-04-20 12:00:00,750.0,2543.954,-5.6265564,-6.029895,-1.634531,3.700015
2024-04-20 12:00:00,700.0,3083.9075,-6.6196594,-6.688657,2.9088202,4.8647404
2024-04-20 12:00:00,650.0,3664.1519,-5.7895203,-8.459986,8.281584,1.5354099
2024-04-20 12:00:00,600.0,4289.629,-8.061249,-11.847254,12.010735,0.6463833
2024-04-20 12:00:00,550.0,4960.2524,-12.52597,-15.961105,16.796473,1.4479585
2024-04-20 12:00:00,500.0,5680.691,-17.81018,-20.179764,21.086853,2.4222298
2024-04-20 12:00:00,450.0,6459.935,-23.563782,-23.850216,23.879562,4.1279316
2024-04-20 12:00:00,400.0,7309.4946,-30.103424,-29.351974,22.620087,5.4862614
2024-04-20 12:00:00,350.0,8245.336,-37.475906,-35.87476,22.67604,5.88188
2024-04-20 12:00:00,300.0,9289.867,-46.080566,-47.380886,24.05722,5.0640106
2024-04-20 12:00:00,250.0,10476.193,-54.86728,-57.690548,24.574265,1.4108716
2024-04-20 12:00:00,200.0,11889.225,-58.380646,-70.158516,23.99205,3.8623562
2024-04-20 12:00:00,150.0,13706.935,-55.118103,-74.28097,23.506287,0.9511709
2024-04-20 12:00:00,100.0,16287.264,-58.320847,-77.712875,23.752914,-1.2163343
2024-04-21 12:00:00,1000.0,250.5854,7.9012756,6.164981,-0.121188164,0.9102823
2024-04-21 12:00:00,975.0,458.34048,6.54068,4.8288026,-0.13506222,0.92111516
2024-04-21 12:00:00,950.0,670.44904,5.1593323,3.4080079,-0.114162445,0.9328067
2024-04-21 12:00:00,925.0,887.1296,3.7362366,2.00748,-0.095137596,0.92614424
2024-04-21 12:00:00,900.0,1108.6227,2.303131,0.60039365,-0.08808231,0.9154921
2024-04-21 12:00:00,875.0,1335.1531,0.87564087,-0.75198054,-0.09762573,0.9326335
2024-04-21 12:00:00,850.0,1566.9661,-0.71810913,-2.366153,-0.14065075,1.0289224
2024-04-21 12:00:00,825.0,1804.4357,-2.0706482,-4.256665,-0.3743043,1.1507311
2024-04-21 12:00:00,800.0,2049.2925,-1.6997986,-4.622693,0.83309174,1.2429866
2024-04-21 12:00:00,775.0,2302.999,-0.5536804,-4.753128,0.74629116,0.7734796
2024-04-21 12:00:00,750.0,2565.609,-0.08377075,-5.826627,0.47112942,0.5869155
2024-04-21 12:00:00,700.0,3116.8694,-2.323639,-9.882574,3.3073206,-3.355484
2024-04-21 12:00:00,650.0,3700.413,-6.8246155,-13.1909275,7.1089754,-5.991679
2024-04-21 12:00:00,600.0,4319.5874,-11.406036,-19.201336,9.23233,-8.583952
2024-04-21 12:00:00,550.0,4982.7227,-14.081329,-29.58485,11.792745,-13.043608
2024-04-21 12:00:00,500.0,5700.639,-18.148743,-35.740234,11.424444,-15.360221
2024-04-21 12:00:00,450.0,6478.29,-23.762878,-41.617504,14.120221,-17.484528
2024-04-21 12:00:00,400.0,7329.1567,-28.89293,-47.101067,16.991482,-20.759354
2024-04-21 12:00:00,350.0,8271.828,-35.36786,-53.08631,18.208023,-22.590668
2024-04-21 12:00:00,300.0,9324.696,-44.39067,-60.17835,21.228867,-21.655243
2024-04-21 12:00:00,250.0,10518.538,-54.2899,-65.20032,22.822784,-21.694336
2024-04-21 12:00:00,200.0,11918.097,-60.847183,-69.35515,26.98175,-12.16452
2024-04-21 12:00:00,150.0,13722.355,-57.125305,-75.64382,23.514252,-11.58093
2024-04-21 12:00:00,100.0,16284.858,-58.36058,-77.72929,23.721313,-9.788896
2024-04-22 12:00:00,1000.0,70.033516,26.92923,19.350927,2.6758509,2.4295154
2024-04-22 12:00:00,975.0,285.2355,25.50943,17.939978,2.6746063,2.4094884
2024-04-22 12:00:00,950.0,505.91348,23.99234,16.407894,2.6758423,2.4468994
2024-04-22 12:00:00,925.0,732.37054,22.497833,14.898105,2.7061148,2.4960852
2024-04-22 12:00:00,900.0,964.93475,20.968048,13.352152,2.6808348,2.4701228
2024-04-22 12:00:00,875.0,1203.9196,19.380768,11.821722,2.681182,2.4477766
2024-04-22 12:00:00,850.0,1449.6748,17.368073,9.80589,2.6660433,2.4351077
2024-04-22 12:00:00,825.0,1701.7406,14.077423,4.2977543,3.978056,3.2382288
2024-04-22 12:00:00,800.0,1960.8314,15.481842,-1.2663937,3.9896755,4.6912045
2024-04-22 12:00:00,775.0,2228.3445,13.761139,-4.6776543,6.7183294,3.4638524
2024-04-22 12:00:00,750.0,2503.3184,11.823273,-5.879463,8.463801,1.5228434
2024-04-22 12:00:00,700.0,3074.9377,6.94223,-8.222201,7.671427,-2.7764273
2024-04-22 12:00:00,650.0,3676.7769,0.888031,-11.83006,9.916229,-4.8377705
2024-04-22 12:00:00,600.0,4312.411,-5.1993103,-15.177569,15.763713,-7.323533
2024-04-22 12:00:00,550.0,4988.746,-10.174286,-23.400787,18.159485,-9.023856
2024-04-22 12:00:00,500.0,5716.253,-14.9418335,-30.004177,18.188007,-8.110433
2024-04-22 12:00:00,450.0,6504.283,-20.420868,-35.68113,20.408535,-6.4989014
2024-04-22 12:00:00,400.0,7365.255,-26.60608,-39.316715,20.795506,-5.3815727
2024-04-22 12:00:00,350.0,8314.601,-34.106262,-41.71236,19.546417,-4.1020737
2024-04-22 12:00:00,300.0,9373.264,-43.00943,-46.34658,20.539093,-2.3452806
2024-04-22 12:00:00,250.0,10573.839,-53.3356,-52.676975,24.159805,-3.3860302
2024-04-22 12:00:00,200.0,11971.615,-64.79593,-60.83239,28.712982,-8.6233015
2024-04-22 12:00:00,150.0,13711.171,-59.680344,-77.68975,30.57724,-10.645946
2024-04-22 12:00:00,100.0,16277.066,-57.42502,-76.90817,21.6819,-8.831837
2024-04-23 12:00:00,1000.0,162.20901,15.462311,6.9906006,0.32197744,-1.2045784
2024-04-23 12:00:00,975.0,375.64383,14.087433,5.617401,0.3247823,-1.1958971
2024-04-23 12:00:00,950.0,593.5489,12.666412,4.213376,0.326765,-1.2011442
2024-04-23 12:00:00,925.0,816.1402,11.21463,2.7424288,0.35079706,-1.1757164
2024-04-23 12:00:00,900.0,1043.6516,9.744049,1.2676668,0.35892725,-1.224844
2024-04-23 12:00:00,875.0,1276.3373,8.244293,-0.2368412,0.3380493,-1.2069559
2024-04-23 12:00:00,850.0,1514.4395,6.676056,-1.8112488,0.34669214,-1.2818422
2024-04-23 12:00:00,825.0,1758.3792,5.160553,-3.9011784,0.09394741,-2.2640553
2024-04-23 12:00:00,800.0,2008.6975,3.3013,-7.056836,-1.5948038,-5.329319
2024-04-23 12:00:00,775.0,2265.1726,1.6101379,-10.017618,-4.168627,-7.544463
2024-04-23 12:00:00,750.0,2529.0977,1.2865295,-9.685766,-6.1941166,-7.2314873
2024-04-23 12:00:00,700.0,3082.991,0.19412231,-6.330386,3.9396734,-3.3808737
2024-04-23 12:00:00,650.0,3676.0315,-1.5776062,-9.379847,7.2356234,-2.4960136
2024-04-23 12:00:00,600.0,4308.0713,-6.235626,-13.191187,11.477354,-4.7610064
2024-04-23 12:00:00,550.0,4982.6104,-10.91214,-16.494385,18.200317,-6.731414
2024-04-23 12:00:00,500.0,5708.9,-15.2677,-21.59762,21.642563,-6.5803156
2024-04-23 12:00:00,450.0,6496.9565,-20.34703,-29.867788,21.218994,-5.059416
2024-04-23 12:00:00,400.0,7358.973,-25.932999,-40.21402,21.361603,-3.7849712
2024-04-23 12:00:00,350.0,8314.26,-31.847778,-48.182934,25.93895,-3.9412823
2024-04-23 12:00:00,300.0,9382.261,-41.21956,-50.540688,27.697891,-5.816375
2024-04-23 12:00:00,250.0,10594.871,-50.40143,-60.46689,31.149109,-3.0988655
2024-04-23 12:00:00,200.0,12018.367,-59.674454,-63.65122,37.09056,-5.2143345
2024-04-23 12:00:00,150.0,13790.785,-61.24527,-77.442,31.622803,-7.8070145
2024-04-23 12:00:00,100.0,16333.403,-59.094055,-78.42984,30.083923,-11.153336
2024-04-24 12:00:00,1000.0,132.7992,18.751617,14.540024,1.5496969,1.5661478
2024-04-24 12:00:00,975.0,347.1758,17.372223,13.16276,1.5438604,1.5535822
2024-04-24 12:00:00,950.0,566.2815,15.947052,11.727148,1.5276804,1.5684557
2024-04-24 12:00:00,925.0,790.3609,14.448273,10.241003,1.5435219,1.5922241
2024-04-24 12:00:00,900.0,1019.64014,12.970123,8.72753,1.5534334,1.585269
2024-04-24 12:00:00,875.0,1254.4094,11.438385,7.206848,1.5434637,1.5810585
2024-04-24 12:00:00,850.0,1494.9386,9.912628,5.6588655,1.5253496,1.636198
2024-04-24 12:00:00,825.0,1741.5135,8.184113,3.0020204,1.528635,2.7440844
2024-04-24 12:00:00,800.0,1994.6956,7.4026184,-1.2167788,0.8850195,5.3639736
2024-04-24 12:00:00,775.0,2256.167,7.716095,-3.3416748,2.5620253,7.1178856
2024-04-24 12:00:00,750.0,2526.7285,8.046173,-4.1497593,2.8517704,5.0881357
2024-04-24 12:00:00,700.0,3094.7937,6.533478,-6.1839113,4.9053745,0.21053123
2024-04-24 12:00:00,650.0,3697.7825,1.9953308,-10.536664,10.161577,-2.9470806
2024-04-24 12:00:00,600.0,4336.4785,-3.9560852,-13.476624,15.572286,-2.8069477
2024-04-24 12:00:00,550.0,5015.1465,-9.97757,-16.435673,18.502441,-0.22088528
2024-04-24 12:00:00,500.0,5742.933,-14.868652,-25.237888,18.577377,2.2184498
